"tgl_transaksi","nama_sales","harga_asli","customer","tipe_produk","nama","domisili","usia","name","start_date","end_date","budget"
"3/4/2021","Octroy","Rp5,000,000.00","Kunju","Produk E","Kunju","Bali","14","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"3/4/2021","Octroy","Rp5,000,000.00","Kunju","Produk E","Kunju","Bali","14","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"20/3/2021","Aini","Rp142,000.00","Gar","Produk B","Gar","Bali","39","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"20/3/2021","Aini","Rp142,000.00","Gar","Produk B","Gar","Bali","39","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"20/3/2021","Aini","Rp142,000.00","Gar","Produk B","Gar","Bali","39","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"20/3/2021","Aini","Rp142,000.00","Gar","Produk B","Gar","Bali","39","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"20/3/2021","Aini","Rp142,000.00","Gar","Produk B","Gar","Bali","39","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"20/3/2021","Aini","Rp142,000.00","Gar","Produk B","Gar","Bali","39","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"20/3/2021","Aini","Rp142,000.00","Gar","Produk B","Gar","Bali","39","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"16/1/2021","Aini","Rp150,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"16/1/2021","Aini","Rp150,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"16/1/2021","Aini","Rp150,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"16/1/2021","Aini","Rp150,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"16/1/2021","Aini","Rp150,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"16/1/2021","Aini","Rp150,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"16/1/2021","Aini","Rp150,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"13/7/2021","Aini","Rp195,000.00","Cuphulien","Produk B","Cuphulien","Jawa Barat","42","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"13/7/2021","Aini","Rp195,000.00","Cuphulien","Produk B","Cuphulien","Jawa Barat","42","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"13/7/2021","Aini","Rp195,000.00","Cuphulien","Produk B","Cuphulien","Jawa Barat","42","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"13/7/2021","Aini","Rp195,000.00","Cuphulien","Produk B","Cuphulien","Jawa Barat","42","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"13/7/2021","Aini","Rp195,000.00","Cuphulien","Produk B","Cuphulien","Jawa Barat","42","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"13/7/2021","Aini","Rp195,000.00","Cuphulien","Produk B","Cuphulien","Jawa Barat","42","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"13/7/2021","Aini","Rp195,000.00","Cuphulien","Produk B","Cuphulien","Jawa Barat","42","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"31/5/2021","Aini","Rp240,000.00","Usah","Produk F","Usah","Luar Indonesia","33","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"31/5/2021","Aini","Rp240,000.00","Usah","Produk F","Usah","Luar Indonesia","33","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"30/7/2021","Aini","Rp265,000.00","Gaggada","Produk E","Gaggada","Jawa Barat","32","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"30/7/2021","Aini","Rp265,000.00","Gaggada","Produk E","Gaggada","Jawa Barat","32","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"30/7/2021","Aini","Rp265,000.00","Gaggada","Produk E","Gaggada","Jawa Barat","32","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"30/7/2021","Aini","Rp265,000.00","Gaggada","Produk E","Gaggada","Jawa Barat","32","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"27/4/2021","Agus","Rp167,000.00","Axzab","Produk B","Axzab","Jakarta","24","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"27/4/2021","Agus","Rp167,000.00","Axzab","Produk B","Axzab","Jakarta","24","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"27/4/2021","Agus","Rp167,000.00","Axzab","Produk B","Axzab","Jakarta","24","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"27/4/2021","Agus","Rp167,000.00","Axzab","Produk B","Axzab","Jakarta","24","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"27/4/2021","Agus","Rp167,000.00","Axzab","Produk B","Axzab","Jakarta","24","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"27/4/2021","Agus","Rp167,000.00","Axzab","Produk B","Axzab","Jakarta","24","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"27/4/2021","Agus","Rp167,000.00","Axzab","Produk B","Axzab","Jakarta","24","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"10/4/2021","Agus","Rp2,500,000.00","Evii","Produk B","Evii","Jawa Barat","19","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"10/4/2021","Agus","Rp2,500,000.00","Evii","Produk B","Evii","Jawa Barat","19","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"10/4/2021","Agus","Rp2,500,000.00","Evii","Produk B","Evii","Jawa Barat","19","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"10/4/2021","Agus","Rp2,500,000.00","Evii","Produk B","Evii","Jawa Barat","19","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"10/4/2021","Agus","Rp2,500,000.00","Evii","Produk B","Evii","Jawa Barat","19","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"10/4/2021","Agus","Rp2,500,000.00","Evii","Produk B","Evii","Jawa Barat","19","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"10/4/2021","Agus","Rp2,500,000.00","Evii","Produk B","Evii","Jawa Barat","19","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"21/7/2021","Agus","Rp5,242,764.00","Qayug","Produk D","Qayug","Luar Indonesia","24","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"21/7/2021","Agus","Rp5,242,764.00","Qayug","Produk D","Qayug","Luar Indonesia","24","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"21/7/2021","Agus","Rp5,242,764.00","Qayug","Produk D","Qayug","Luar Indonesia","24","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"21/7/2021","Agus","Rp5,242,764.00","Qayug","Produk D","Qayug","Luar Indonesia","24","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"21/7/2021","Agus","Rp5,242,764.00","Qayug","Produk D","Qayug","Luar Indonesia","24","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"21/7/2021","Agus","Rp5,242,764.00","Qayug","Produk D","Qayug","Luar Indonesia","24","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"21/7/2021","Agus","Rp5,242,764.00","Qayug","Produk D","Qayug","Luar Indonesia","24","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"14/4/2021","Agus","Rp100,980.00","Axzab","Produk C","Axzab","Jakarta","24","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"14/4/2021","Agus","Rp100,980.00","Axzab","Produk C","Axzab","Jakarta","24","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"14/4/2021","Agus","Rp100,980.00","Axzab","Produk C","Axzab","Jakarta","24","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"14/4/2021","Agus","Rp100,980.00","Axzab","Produk C","Axzab","Jakarta","24","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"14/4/2021","Agus","Rp100,980.00","Axzab","Produk C","Axzab","Jakarta","24","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"14/4/2021","Agus","Rp100,980.00","Axzab","Produk C","Axzab","Jakarta","24","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"14/4/2021","Agus","Rp100,980.00","Axzab","Produk C","Axzab","Jakarta","24","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"21/5/2021","Agus","Rp7,375,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"21/5/2021","Agus","Rp7,375,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"21/5/2021","Agus","Rp7,375,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"21/5/2021","Agus","Rp7,375,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"21/5/2021","Agus","Rp7,375,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"21/5/2021","Agus","Rp7,375,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"21/5/2021","Agus","Rp7,375,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"1/4/2021","Agus","Rp2,170,000.00","Ade","Produk D","Ade","Jawa Barat","42","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"1/4/2021","Agus","Rp2,170,000.00","Ade","Produk D","Ade","Jawa Barat","42","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"1/4/2021","Agus","Rp2,170,000.00","Ade","Produk D","Ade","Jawa Barat","42","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"1/4/2021","Agus","Rp2,170,000.00","Ade","Produk D","Ade","Jawa Barat","42","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"22/5/2021","Agus",,"Abdoul","Produk A","Abdoul","Bali","12","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"22/5/2021","Agus",,"Abdoul","Produk A","Abdoul","Bali","12","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"22/5/2021","Agus",,"Abdoul","Produk A","Abdoul","Bali","12","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"22/5/2021","Agus",,"Abdoul","Produk A","Abdoul","Bali","12","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"22/5/2021","Agus",,"Abdoul","Produk A","Abdoul","Bali","12","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"22/5/2021","Agus",,"Abdoul","Produk A","Abdoul","Bali","12","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"22/5/2021","Agus",,"Abdoul","Produk A","Abdoul","Bali","12","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"15/7/2021","Agus","Rp2,904,000.00","Chuo","Produk B","Chuo","Bali","17","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"15/7/2021","Agus","Rp2,904,000.00","Chuo","Produk B","Chuo","Bali","17","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"15/7/2021","Agus","Rp2,904,000.00","Chuo","Produk B","Chuo","Bali","17","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"15/7/2021","Agus","Rp2,904,000.00","Chuo","Produk B","Chuo","Bali","17","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"15/7/2021","Agus","Rp2,904,000.00","Chuo","Produk B","Chuo","Bali","17","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"15/7/2021","Agus","Rp2,904,000.00","Chuo","Produk B","Chuo","Bali","17","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"15/7/2021","Agus","Rp2,904,000.00","Chuo","Produk B","Chuo","Bali","17","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"16/5/2021","Agus","Rp540,000.00","Wiati","Produk B","Wiati","Jakarta","47","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"16/5/2021","Agus","Rp540,000.00","Wiati","Produk B","Wiati","Jakarta","47","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"16/5/2021","Agus","Rp540,000.00","Wiati","Produk B","Wiati","Jakarta","47","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"16/5/2021","Agus","Rp540,000.00","Wiati","Produk B","Wiati","Jakarta","47","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"16/5/2021","Agus","Rp540,000.00","Wiati","Produk B","Wiati","Jakarta","47","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"16/5/2021","Agus","Rp540,000.00","Wiati","Produk B","Wiati","Jakarta","47","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"16/5/2021","Agus","Rp540,000.00","Wiati","Produk B","Wiati","Jakarta","47","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"26/4/2021","Agus","Rp219,125.00","Ganizani","Produk A","Ganizani","Luar Indonesia","33","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"26/4/2021","Agus","Rp219,125.00","Ganizani","Produk A","Ganizani","Luar Indonesia","33","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"26/4/2021","Agus","Rp219,125.00","Ganizani","Produk A","Ganizani","Luar Indonesia","33","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"26/4/2021","Agus","Rp219,125.00","Ganizani","Produk A","Ganizani","Luar Indonesia","33","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"26/4/2021","Agus","Rp219,125.00","Ganizani","Produk A","Ganizani","Luar Indonesia","33","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"26/4/2021","Agus","Rp219,125.00","Ganizani","Produk A","Ganizani","Luar Indonesia","33","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"26/4/2021","Agus","Rp219,125.00","Ganizani","Produk A","Ganizani","Luar Indonesia","33","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"23/2/2021","Agus","Rp540,000.00","Olabode","Produk D","Olabode","Jawa Barat","37","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"23/2/2021","Agus","Rp540,000.00","Olabode","Produk D","Olabode","Jawa Barat","37","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"23/2/2021","Agus","Rp540,000.00","Olabode","Produk D","Olabode","Jawa Barat","37","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"23/2/2021","Agus","Rp540,000.00","Olabode","Produk D","Olabode","Jawa Barat","37","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"23/2/2021","Agus","Rp540,000.00","Olabode","Produk D","Olabode","Jawa Barat","37","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"23/2/2021","Agus","Rp540,000.00","Olabode","Produk D","Olabode","Jawa Barat","37","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"23/2/2021","Agus","Rp540,000.00","Olabode","Produk D","Olabode","Jawa Barat","37","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"13/3/2021","Agus","Rp2,900,000.00","Nah","Produk A","Nah","Jakarta","23","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"13/3/2021","Agus","Rp2,900,000.00","Nah","Produk A","Nah","Jakarta","23","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"13/3/2021","Agus","Rp2,900,000.00","Nah","Produk A","Nah","Jakarta","23","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"13/3/2021","Agus","Rp2,900,000.00","Nah","Produk A","Nah","Jakarta","23","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"13/3/2021","Agus","Rp2,900,000.00","Nah","Produk A","Nah","Jakarta","23","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"13/3/2021","Agus","Rp2,900,000.00","Nah","Produk A","Nah","Jakarta","23","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"13/3/2021","Agus","Rp2,900,000.00","Nah","Produk A","Nah","Jakarta","23","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"12/3/2021","Agus","Rp3,003,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"12/3/2021","Agus","Rp3,003,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"12/3/2021","Agus","Rp3,003,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"12/3/2021","Agus","Rp3,003,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"12/3/2021","Agus","Rp3,003,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"12/3/2021","Agus","Rp3,003,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"12/3/2021","Agus","Rp3,003,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"15/5/2021","Agus","Rp5,103,000.00","Bzayan","Produk G","Bzayan","Jawa Barat","18","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"15/5/2021","Agus","Rp5,103,000.00","Bzayan","Produk G","Bzayan","Jawa Barat","18","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"15/5/2021","Agus","Rp5,103,000.00","Bzayan","Produk G","Bzayan","Jawa Barat","18","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"15/5/2021","Agus","Rp5,103,000.00","Bzayan","Produk G","Bzayan","Jawa Barat","18","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"15/5/2021","Agus","Rp5,103,000.00","Bzayan","Produk G","Bzayan","Jawa Barat","18","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"15/5/2021","Agus","Rp5,103,000.00","Bzayan","Produk G","Bzayan","Jawa Barat","18","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"15/5/2021","Agus","Rp5,103,000.00","Bzayan","Produk G","Bzayan","Jawa Barat","18","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"25/5/2021","Agus","Rp1,803,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"25/5/2021","Agus","Rp1,803,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"25/5/2021","Agus","Rp1,803,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"25/5/2021","Agus","Rp1,803,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"25/5/2021","Agus","Rp1,803,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"25/5/2021","Agus","Rp1,803,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"25/5/2021","Agus","Rp1,803,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"26/3/2021","Agus","Rp384,000.00","Thauzhash","Produk F","Thauzhash","Bali","45","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"26/3/2021","Agus","Rp384,000.00","Thauzhash","Produk F","Thauzhash","Bali","45","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"26/3/2021","Agus","Rp384,000.00","Thauzhash","Produk F","Thauzhash","Bali","45","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"26/3/2021","Agus","Rp384,000.00","Thauzhash","Produk F","Thauzhash","Bali","45","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"26/3/2021","Agus","Rp384,000.00","Thauzhash","Produk F","Thauzhash","Bali","45","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"26/3/2021","Agus","Rp384,000.00","Thauzhash","Produk F","Thauzhash","Bali","45","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"26/3/2021","Agus","Rp384,000.00","Thauzhash","Produk F","Thauzhash","Bali","45","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"12/1/2021","Agus","Rp2,503,000.00","Glite","Produk B","Glite","Luar Indonesia","30","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"12/1/2021","Agus","Rp2,503,000.00","Glite","Produk B","Glite","Luar Indonesia","30","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"12/1/2021","Agus","Rp2,503,000.00","Glite","Produk B","Glite","Luar Indonesia","30","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"12/1/2021","Agus","Rp2,503,000.00","Glite","Produk B","Glite","Luar Indonesia","30","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"12/1/2021","Agus","Rp2,503,000.00","Glite","Produk B","Glite","Luar Indonesia","30","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"12/1/2021","Agus","Rp2,503,000.00","Glite","Produk B","Glite","Luar Indonesia","30","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"12/1/2021","Agus","Rp2,503,000.00","Glite","Produk B","Glite","Luar Indonesia","30","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"29/5/2021","Agus","Rp540,000.00","Kayin","Produk E","Kayin","Jawa Barat","31","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"29/5/2021","Agus","Rp540,000.00","Kayin","Produk E","Kayin","Jawa Barat","31","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"29/5/2021","Agus","Rp540,000.00","Kayin","Produk E","Kayin","Jawa Barat","31","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"29/5/2021","Agus","Rp540,000.00","Kayin","Produk E","Kayin","Jawa Barat","31","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"29/5/2021","Agus","Rp540,000.00","Kayin","Produk E","Kayin","Jawa Barat","31","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"29/5/2021","Agus","Rp540,000.00","Kayin","Produk E","Kayin","Jawa Barat","31","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"13/3/2021","Agus","Rp6,499,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"13/3/2021","Agus","Rp6,499,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"13/3/2021","Agus","Rp6,499,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"13/3/2021","Agus","Rp6,499,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"13/3/2021","Agus","Rp6,499,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"13/3/2021","Agus","Rp6,499,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"13/3/2021","Agus","Rp6,499,000.00","Mygneo","Produk E","Mygneo","Luar Indonesia","34","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"20/5/2021","Agus","Rp2,904,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"20/5/2021","Agus","Rp2,904,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"20/5/2021","Agus","Rp2,904,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"20/5/2021","Agus","Rp2,904,000.00","Gaggada","Produk B","Gaggada","Jawa Barat","32","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
